geo,sector,year,elec_carb_int_inp,elec_gen_GWh_inp,emis_int_inp,emissions_MtCo2_inp,ind_val_add_2019_bln_inp,pcap_emis_int_inp,pop_inp,resi_emis_int_inp
SA,Overall,2026,,,,,,,1.840228,
SA,Overall,2027,,,,,,,1.853452,
SA,Overall,2028,,,,,,,1.8664,
SA,Overall,2029,,,,,,,1.879057,
SA,Overall,2030,,,,,,,1.891406,
SA,Overall,2031,,,,,,,1.903436,
SA,Overall,2032,,,,,,,1.91512,
SA,Overall,2033,,,,,,,1.926457,
SA,Overall,2034,,,,,,,1.937456,
SA,Overall,2035,,,,,,,1.94813,
SA,Overall,2036,,,,,,,1.958497,
SA,Overall,2037,,,,,,,1.968586,
SA,Overall,2038,,,,,,,1.978418,
SA,Overall,2039,,,,,,,1.988013,
SA,Overall,2040,,,,,,,1.997386,
SA,Overall,2041,,,,,,,2.006559,
SA,Overall,2042,,,,,,,2.015546,
SA,Overall,2043,,,,,,,2.024365,
SA,Overall,2044,,,,,,,2.033032,
SA,Overall,2045,,,,,,,2.041561,
SA,Overall,2046,,,,,,,2.049968,
SA,Overall,2047,,,,,,,2.058267,
SA,Overall,2048,,,,,,,2.066479,
SA,Overall,2049,,,,,,,2.074618,
SA,Overall,2050,,,,,,,2.082701,
SA,Residential,1990,,,,4.079,,,,
SA,Residential,2005,,,,,,,,
SA,Residential,2006,,,,,,,,
SA,Residential,2007,,,,,,,,
SA,Residential,2008,,,,,,,,
SA,Residential,2009,,,,4.71593,,,,
SA,Residential,2010,,,,4.7205699999999995,,,,
SA,Residential,2011,,,,4.66547,,,,
SA,Residential,2012,,,,4.57789,,,,
SA,Residential,2013,,,,4.601,,,,
SA,Residential,2014,,,,4.72246,,,,
SA,Residential,2015,,,,4.9204,,,,
SA,Residential,2016,,,,4.85549,,,,
SA,Residential,2017,,,,4.90221,,,,
SA,Residential,2018,,,,5.06618,,,,
SA,Residential,2019,,,,,,,,
SA,Residential,2020,,,,,,,,
SA,Residential,2021,,,,,,,,
SA,Residential,2022,,,,,,,,
SA,Residential,2023,,,,,,,,
SA,Residential,2024,,,,,,,,
SA,Residential,2025,,,,,,,,
SA,Residential,2026,,,,,,,,
SA,Residential,2027,,,,,,,,
SA,Residential,2028,,,,,,,,
SA,Residential,2029,,,,,,,,
SA,Residential,2030,,,,,,,,
SA,Residential,2031,,,,,,,,
SA,Residential,2032,,,,,,,,
SA,Residential,2033,,,,,,,,
SA,Residential,2034,,,,,,,,
SA,Residential,2035,,,,,,,,
SA,Residential,2036,,,,,,,,
SA,Residential,2037,,,,,,,,
SA,Residential,2038,,,,,,,,
SA,Residential,2039,,,,,,,,
SA,Residential,2040,,,,,,,,
SA,Residential,2041,,,,,,,,
SA,Residential,2042,,,,,,,,
SA,Residential,2043,,,,,,,,
SA,Residential,2044,,,,,,,,
SA,Residential,2045,,,,,,,,
SA,Residential,2046,,,,,,,,
SA,Residential,2047,,,,,,,,
SA,Residential,2048,,,,,,,,
SA,Residential,2049,,,,,,,,
SA,Residential,2050,,,,,,,,
SA,Services,1990,,,,0.714,,,,
SA,Services,2005,,,,,,,,
SA,Services,2006,,,,,,,,
SA,Services,2007,,,,,,,,
SA,Services,2008,,,,,,,,
SA,Services,2009,,,0.02186775334842402,1.14623,52.41645,,,
SA,Services,2010,,,0.021159586159065314,1.1730699999999998,55.439175,,,
SA,Services,2011,,,0.018795196478819116,1.09804,58.42131,,,
SA,Services,2012,,,0.017909300216867166,1.09293,61.025835,,,
SA,Services,2013,,,0.017789254716304426,1.11848,62.873909999999995,,,
SA,Services,2014,,,0.01990057866071524,1.2810899999999998,64.37451,,,
SA,Services,2015,,,0.01935960841835112,1.2781500000000001,66.02148,,,
SA,Services,2016,,,0.018684369517192226,1.2628599999999999,67.589115,,,
SA,Services,2017,,,0.018516345115683248,1.29686,70.03866000000001,,,
SA,Services,2018,,,0.017695329923804983,1.07152,60.553830000000005,,,
SA,Services,2019,,,,,,,,
SA,Services,2020,,,,,,,,
SA,Services,2021,,,,,,,,
SA,Services,2022,,,,,,,,
SA,Services,2023,,,,,,,,
SA,Services,2024,,,,,,,,
SA,Services,2025,,,,,,,,
SA,Services,2026,,,,,,,,
SA,Services,2027,,,,,,,,
SA,Services,2028,,,,,,,,
SA,Services,2029,,,,,,,,
SA,Services,2030,,,,,,,,
SA,Services,2031,,,,,,,,
SA,Services,2032,,,,,,,,
SA,Services,2033,,,,,,,,
SA,Services,2034,,,,,,,,
SA,Services,2035,,,,,,,,
SA,Services,2036,,,,,,,,
SA,Services,2037,,,,,,,,
SA,Services,2038,,,,,,,,
SA,Services,2039,,,,,,,,
SA,Services,2040,,,,,,,,
SA,Services,2041,,,,,,,,
SA,Services,2042,,,,,,,,
SA,Services,2043,,,,,,,,
SA,Services,2044,,,,,,,,
SA,Services,2045,,,,,,,,
SA,Services,2046,,,,,,,,
SA,Services,2047,,,,,,,,
SA,Services,2048,,,,,,,,
SA,Services,2049,,,,,,,,
SA,Services,2050,,,,,,,,
TAS,Agriculture & Forestry,1990,,,,2.415,,,,
TAS,Agriculture & Forestry,2005,,,,,,,,
TAS,Agriculture & Forestry,2006,,,,,,,,
TAS,Agriculture & Forestry,2007,,,,,,,,
TAS,Agriculture & Forestry,2008,,,,,,,,
TAS,Agriculture & Forestry,2009,,,0.9073742034717645,2.06473,2.2755,,,
TAS,Agriculture & Forestry,2010,,,0.9102609727164888,1.99511,2.1917999999999997,,,
TAS,Agriculture & Forestry,2011,,,0.9958180287371742,2.1526199999999998,2.16166,,,
TAS,Agriculture & Forestry,2012,,,1.0507533927386215,2.2322100000000002,2.12439,,,
TAS,Agriculture & Forestry,2013,,,1.0193237041797742,2.2600700000000002,2.2172250000000004,,,
TAS,Agriculture & Forestry,2014,,,0.9825023869816099,2.36675,2.4089,,,
TAS,Agriculture & Forestry,2015,,,0.8581802115050282,2.23365,2.6027750000000003,,,
TAS,Agriculture & Forestry,2016,,,0.7810362772673741,2.1686799999999997,2.77667,,,
TAS,Agriculture & Forestry,2017,,,0.812176520524687,2.3726599999999998,2.92136,,,
TAS,Agriculture & Forestry,2018,,,0.748528106315762,2.29355,3.06408,,,
TAS,Agriculture & Forestry,2019,,,,,,,,
TAS,Agriculture & Forestry,2020,,,,,,,,
TAS,Agriculture & Forestry,2021,,,,,,,,
TAS,Agriculture & Forestry,2022,,,,,,,,
TAS,Agriculture & Forestry,2023,,,,,,,,
TAS,Agriculture & Forestry,2024,,,,,,,,
TAS,Agriculture & Forestry,2025,,,,,,,,
TAS,Agriculture & Forestry,2026,,,,,,,,
TAS,Agriculture & Forestry,2027,,,,,,,,
TAS,Agriculture & Forestry,2028,,,,,,,,
TAS,Agriculture & Forestry,2029,,,,,,,,
TAS,Agriculture & Forestry,2030,,,,,,,,
TAS,Agriculture & Forestry,2031,,,,,,,,
TAS,Agriculture & Forestry,2032,,,,,,,,
TAS,Agriculture & Forestry,2033,,,,,,,,
TAS,Agriculture & Forestry,2034,,,,,,,,
TAS,Agriculture & Forestry,2035,,,,,,,,
TAS,Agriculture & Forestry,2036,,,,,,,,
TAS,Agriculture & Forestry,2037,,,,,,,,
TAS,Agriculture & Forestry,2038,,,,,,,,
TAS,Agriculture & Forestry,2039,,,,,,,,
TAS,Agriculture & Forestry,2040,,,,,,,,
TAS,Agriculture & Forestry,2041,,,,,,,,
TAS,Agriculture & Forestry,2042,,,,,,,,
TAS,Agriculture & Forestry,2043,,,,,,,,
TAS,Agriculture & Forestry,2044,,,,,,,,
TAS,Agriculture & Forestry,2045,,,,,,,,
TAS,Agriculture & Forestry,2046,,,,,,,,
TAS,Agriculture & Forestry,2047,,,,,,,,
TAS,Agriculture & Forestry,2048,,,,,,,,
TAS,Agriculture & Forestry,2049,,,,,,,,
TAS,Agriculture & Forestry,2050,,,,,,,,
TAS,Commercial Transport,1990,,,,0.326,,,,
TAS,Commercial Transport,2005,,,,,,,,
TAS,Commercial Transport,2006,,,,,,,,
TAS,Commercial Transport,2007,,,,,,,,
TAS,Commercial Transport,2008,,,,,,,,
TAS,Commercial Transport,2009,,,0.5311883023390149,0.61612,1.1598899999999999,,,
TAS,Commercial Transport,2010,,,0.5048613904429899,0.62129,1.230615,,,
TAS,Commercial Transport,2011,,,0.38247144934792454,0.48125999999999997,1.25829,,,
TAS,Commercial Transport,2012,,,0.3490944824462409,0.45472,1.30257,,,
TAS,Commercial Transport,2013,,,0.35480606567455997,0.46456000000000003,1.3093350000000001,,,
TAS,Commercial Transport,2014,,,0.32381213012691146,0.42597,1.3154849999999998,,,
TAS,Commercial Transport,2015,,,0.29170948028770755,0.40455,1.386825,,,
TAS,Commercial Transport,2016,,,0.28956388214809636,0.42241,1.45878,,,
TAS,Commercial Transport,2017,,,0.27116621757330495,0.40908,1.5085950000000001,,,
TAS,Commercial Transport,2018,,,0.27664689854143293,0.36246,1.31019,,,
TAS,Commercial Transport,2019,,,,,,,,
TAS,Commercial Transport,2020,,,,,,,,
TAS,Commercial Transport,2021,,,,,,,,
TAS,Commercial Transport,2022,,,,,,,,
TAS,Commercial Transport,2023,,,,,,,,
TAS,Commercial Transport,2024,,,,,,,,
TAS,Commercial Transport,2025,,,,,,,,
TAS,Commercial Transport,2026,,,,,,,,
TAS,Commercial Transport,2027,,,,,,,,
TAS,Commercial Transport,2028,,,,,,,,
TAS,Commercial Transport,2029,,,,,,,,
TAS,Commercial Transport,2030,,,,,,,,
TAS,Commercial Transport,2031,,,,,,,,
TAS,Commercial Transport,2032,,,,,,,,
TAS,Commercial Transport,2033,,,,,,,,
TAS,Commercial Transport,2034,,,,,,,,
TAS,Commercial Transport,2035,,,,,,,,
TAS,Commercial Transport,2036,,,,,,,,
TAS,Commercial Transport,2037,,,,,,,,
TAS,Commercial Transport,2038,,,,,,,,
TAS,Commercial Transport,2039,,,,,,,,
TAS,Commercial Transport,2040,,,,,,,,
TAS,Commercial Transport,2041,,,,,,,,
TAS,Commercial Transport,2042,,,,,,,,
TAS,Commercial Transport,2043,,,,,,,,
TAS,Commercial Transport,2044,,,,,,,,
TAS,Commercial Transport,2045,,,,,,,,
TAS,Commercial Transport,2046,,,,,,,,
TAS,Commercial Transport,2047,,,,,,,,
TAS,Commercial Transport,2048,,,,,,,,
TAS,Commercial Transport,2049,,,,,,,,
TAS,Commercial Transport,2050,,,,,,,,
TAS,Construction,1990,,,,0.176,,,,
TAS,Construction,2005,,,,,,,,
TAS,Construction,2006,,,,,,,,
TAS,Construction,2007,,,,,,,,
TAS,Construction,2008,,,,,,,,
TAS,Construction,2009,,,0.13598241285158244,0.22237,1.635285,,,
TAS,Construction,2010,,,0.13269637251383026,0.23291,1.75521,,,
TAS,Construction,2011,,,0.13813351329682153,0.23948,1.733685,,,
TAS,Construction,2012,,,0.13448012779248028,0.22562000000000001,1.67772,,,
TAS,Construction,2013,,,0.13170905488891013,0.22737000000000002,1.726305,,,
TAS,Construction,2014,,,0.12329278379632432,0.24446,1.98276,,,
TAS,Construction,2015,,,0.11046744998563046,0.23255,2.105145,,,
TAS,Construction,2016,,,0.12652243647547387,0.26308,2.0793150000000002,,,
TAS,Construction,2017,,,0.11070238571238171,0.24918,2.2509,,,
TAS,Construction,2018,,,0.1130580892942871,0.24021,2.12466,,,
TAS,Construction,2019,,,,,,,,
TAS,Construction,2020,,,,,,,,
TAS,Construction,2021,,,,,,,,
TAS,Construction,2022,,,,,,,,
TAS,Construction,2023,,,,,,,,
TAS,Construction,2024,,,,,,,,
TAS,Construction,2025,,,,,,,,
TAS,Construction,2026,,,,,,,,
TAS,Construction,2027,,,,,,,,
TAS,Construction,2028,,,,,,,,
TAS,Construction,2029,,,,,,,,
TAS,Construction,2030,,,,,,,,
TAS,Construction,2031,,,,,,,,
TAS,Construction,2032,,,,,,,,
TAS,Construction,2033,,,,,,,,
TAS,Construction,2034,,,,,,,,
TAS,Construction,2035,,,,,,,,
TAS,Construction,2036,,,,,,,,
TAS,Construction,2037,,,,,,,,
TAS,Construction,2038,,,,,,,,
TAS,Construction,2039,,,,,,,,
TAS,Construction,2040,,,,,,,,
TAS,Construction,2041,,,,,,,,
TAS,Construction,2042,,,,,,,,
TAS,Construction,2043,,,,,,,,
TAS,Construction,2044,,,,,,,,
TAS,Construction,2045,,,,,,,,
TAS,Construction,2046,,,,,,,,
TAS,Construction,2047,,,,,,,,
TAS,Construction,2048,,,,,,,,
TAS,Construction,2049,,,,,,,,
TAS,Construction,2050,,,,,,,,
TAS,"Electricity generation, Gas, Water & Waste Services",1990,,,,1.251,,,,
TAS,"Electricity generation, Gas, Water & Waste Services",2005,,,,,,,,
TAS,"Electricity generation, Gas, Water & Waste Services",2006,,,,,,,,
TAS,"Electricity generation, Gas, Water & Waste Services",2007,,,,,,,,
TAS,"Electricity generation, Gas, Water & Waste Services",2008,,,,,,,,
TAS,"Electricity generation, Gas, Water & Waste Services",2009,,,0.8781514492335136,0.68426,0.779205,,,
TAS,"Electricity generation, Gas, Water & Waste Services",2010,,,0.9764094362255098,0.95238,0.97539,,,
TAS,"Electricity generation, Gas, Water & Waste Services",2011,,,0.9359502032520326,1.10517,1.1807999999999998,,,
TAS,"Electricity generation, Gas, Water & Waste Services",2012,,,0.7324634296066718,0.97841,1.33578,,,
TAS,"Electricity generation, Gas, Water & Waste Services",2013,,,0.7991446750027151,1.06699,1.335165,,,
TAS,"Electricity generation, Gas, Water & Waste Services",2014,,,0.6295220447070999,0.75418,1.19802,,,
TAS,"Electricity generation, Gas, Water & Waste Services",2015,,,0.38007777417276767,0.40414999999999995,1.0633350000000001,,,
TAS,"Electricity generation, Gas, Water & Waste Services",2016,,,0.773605196369424,0.80928,1.046115,,,
TAS,"Electricity generation, Gas, Water & Waste Services",2017,,,0.6988522756300153,0.7934,1.13529,,,
TAS,"Electricity generation, Gas, Water & Waste Services",2018,,,0.7839095416950089,0.7951900000000001,1.01439,,,
TAS,"Electricity generation, Gas, Water & Waste Services",2019,,,,,,,,
TAS,"Electricity generation, Gas, Water & Waste Services",2020,,,,,,,,
TAS,"Electricity generation, Gas, Water & Waste Services",2021,,,,,,,,
TAS,"Electricity generation, Gas, Water & Waste Services",2022,,,,,,,,
TAS,"Electricity generation, Gas, Water & Waste Services",2023,,,,,,,,
TAS,"Electricity generation, Gas, Water & Waste Services",2024,,,,,,,,
TAS,"Electricity generation, Gas, Water & Waste Services",2025,,,,,,,,
TAS,"Electricity generation, Gas, Water & Waste Services",2026,,,,,,,,
TAS,"Electricity generation, Gas, Water & Waste Services",2027,,,,,,,,
TAS,"Electricity generation, Gas, Water & Waste Services",2028,,,,,,,,
TAS,"Electricity generation, Gas, Water & Waste Services",2029,,,,,,,,
TAS,"Electricity generation, Gas, Water & Waste Services",2030,,,,,,,,
TAS,"Electricity generation, Gas, Water & Waste Services",2031,,,,,,,,
TAS,"Electricity generation, Gas, Water & Waste Services",2032,,,,,,,,
TAS,"Electricity generation, Gas, Water & Waste Services",2033,,,,,,,,
TAS,"Electricity generation, Gas, Water & Waste Services",2034,,,,,,,,
TAS,"Electricity generation, Gas, Water & Waste Services",2035,,,,,,,,
TAS,"Electricity generation, Gas, Water & Waste Services",2036,,,,,,,,
TAS,"Electricity generation, Gas, Water & Waste Services",2037,,,,,,,,
TAS,"Electricity generation, Gas, Water & Waste Services",2038,,,,,,,,
TAS,"Electricity generation, Gas, Water & Waste Services",2039,,,,,,,,
TAS,"Electricity generation, Gas, Water & Waste Services",2040,,,,,,,,
TAS,"Electricity generation, Gas, Water & Waste Services",2041,,,,,,,,
TAS,"Electricity generation, Gas, Water & Waste Services",2042,,,,,,,,
TAS,"Electricity generation, Gas, Water & Waste Services",2043,,,,,,,,
TAS,"Electricity generation, Gas, Water & Waste Services",2044,,,,,,,,
TAS,"Electricity generation, Gas, Water & Waste Services",2045,,,,,,,,
TAS,"Electricity generation, Gas, Water & Waste Services",2046,,,,,,,,
TAS,"Electricity generation, Gas, Water & Waste Services",2047,,,,,,,,
TAS,"Electricity generation, Gas, Water & Waste Services",2048,,,,,,,,
TAS,"Electricity generation, Gas, Water & Waste Services",2049,,,,,,,,
TAS,"Electricity generation, Gas, Water & Waste Services",2050,,,,,,,,
TAS,LULUCF,1990,,,,11.988,,,,
TAS,LULUCF,2005,,,,,,,,
TAS,LULUCF,2006,,,,,,,,
TAS,LULUCF,2007,,,,,,,,
TAS,LULUCF,2008,,,,,,,,
TAS,LULUCF,2009,,,,6.8266,,,,
TAS,LULUCF,2010,,,,4.0239899999999995,,,,
TAS,LULUCF,2011,,,,3.4563699999999997,,,,
TAS,LULUCF,2012,,,,-5.53845,,,,
TAS,LULUCF,2013,,,,-8.47242,,,,
TAS,LULUCF,2014,,,,-7.5261000000000005,,,,
TAS,LULUCF,2015,,,,-8.38685,,,,
TAS,LULUCF,2016,,,,-9.33979,,,,
TAS,LULUCF,2017,,,,-9.367239999999999,,,,
TAS,LULUCF,2018,,,,-10.39099,,,,
TAS,LULUCF,2019,,,,,,,,
TAS,LULUCF,2020,,,,,,,,
TAS,LULUCF,2021,,,,,,,,
TAS,LULUCF,2022,,,,,,,,
TAS,LULUCF,2023,,,,,,,,
TAS,LULUCF,2024,,,,,,,,
TAS,LULUCF,2025,,,,,,,,
TAS,LULUCF,2026,,,,,,,,
TAS,LULUCF,2027,,,,,,,,
TAS,LULUCF,2028,,,,,,,,
TAS,LULUCF,2029,,,,,,,,
TAS,LULUCF,2030,,,,,,,,
TAS,LULUCF,2031,,,,,,,,
TAS,LULUCF,2032,,,,,,,,
TAS,LULUCF,2033,,,,,,,,
TAS,LULUCF,2034,,,,,,,,
TAS,LULUCF,2035,,,,,,,,
TAS,LULUCF,2036,,,,,,,,
TAS,LULUCF,2037,,,,,,,,
TAS,LULUCF,2038,,,,,,,,
TAS,LULUCF,2039,,,,,,,,
TAS,LULUCF,2040,,,,,,,,
TAS,LULUCF,2041,,,,,,,,
TAS,LULUCF,2042,,,,,,,,
TAS,LULUCF,2043,,,,,,,,
TAS,LULUCF,2044,,,,,,,,
TAS,LULUCF,2045,,,,,,,,
TAS,LULUCF,2046,,,,,,,,
TAS,LULUCF,2047,,,,,,,,
TAS,LULUCF,2048,,,,,,,,
TAS,LULUCF,2049,,,,,,,,
TAS,LULUCF,2050,,,,,,,,
TAS,Manufacturing,1990,,,,2.064,,,,
TAS,Manufacturing,2005,,,,,,,,
TAS,Manufacturing,2006,,,,,,,,
TAS,Manufacturing,2007,,,,,,,,
TAS,Manufacturing,2008,,,,,,,,
TAS,Manufacturing,2009,,,0.9327057182705719,2.1935,2.3517599999999996,,,
TAS,Manufacturing,2010,,,0.9538047354157753,2.1398800000000002,2.24352,,,
TAS,Manufacturing,2011,,,0.7566761846060959,1.80465,2.3849699999999996,,,
TAS,Manufacturing,2012,,,0.8693907182603028,2.10769,2.42433,,,
TAS,Manufacturing,2013,,,0.9965772616368795,2.31184,2.3197799999999997,,,
TAS,Manufacturing,2014,,,0.934816940326266,2.19904,2.352375,,,
TAS,Manufacturing,2015,,,0.9772001911951627,2.27951,2.332695,,,
TAS,Manufacturing,2016,,,0.944452665707021,2.1061199999999998,2.22999,,,
TAS,Manufacturing,2017,,,0.9929938095367575,2.19116,2.20662,,,
TAS,Manufacturing,2018,,,1.2932759749368745,2.48922,1.9247400000000001,,,
TAS,Manufacturing,2019,,,,,,,,
TAS,Manufacturing,2020,,,,,,,,
TAS,Manufacturing,2021,,,,,,,,
TAS,Manufacturing,2022,,,,,,,,
TAS,Manufacturing,2023,,,,,,,,
TAS,Manufacturing,2024,,,,,,,,
TAS,Manufacturing,2025,,,,,,,,
TAS,Manufacturing,2026,,,,,,,,
TAS,Manufacturing,2027,,,,,,,,
TAS,Manufacturing,2028,,,,,,,,
TAS,Manufacturing,2029,,,,,,,,
TAS,Manufacturing,2030,,,,,,,,
TAS,Manufacturing,2031,,,,,,,,
TAS,Manufacturing,2032,,,,,,,,
TAS,Manufacturing,2033,,,,,,,,
TAS,Manufacturing,2034,,,,,,,,
TAS,Manufacturing,2035,,,,,,,,
TAS,Manufacturing,2036,,,,,,,,
TAS,Manufacturing,2037,,,,,,,,
TAS,Manufacturing,2038,,,,,,,,
TAS,Manufacturing,2039,,,,,,,,
TAS,Manufacturing,2040,,,,,,,,
TAS,Manufacturing,2041,,,,,,,,
TAS,Manufacturing,2042,,,,,,,,
TAS,Manufacturing,2043,,,,,,,,
TAS,Manufacturing,2044,,,,,,,,
TAS,Manufacturing,2045,,,,,,,,
TAS,Manufacturing,2046,,,,,,,,
TAS,Manufacturing,2047,,,,,,,,
TAS,Manufacturing,2048,,,,,,,,
TAS,Manufacturing,2049,,,,,,,,
TAS,Manufacturing,2050,,,,,,,,
TAS,Mining,1990,,,,0.146,,,,
TAS,Mining,2005,,,,,,,,
TAS,Mining,2006,,,,,,,,
TAS,Mining,2007,,,,,,,,
TAS,Mining,2008,,,,,,,,
TAS,Mining,2009,,,0.08543540758601502,0.11055,1.29396,,,
TAS,Mining,2010,,,0.0816949164059129,0.12023,1.471695,,,
TAS,Mining,2011,,,0.11073751875374335,0.18674000000000002,1.6863299999999999,,,
TAS,Mining,2012,,,0.11227225268781806,0.17904,1.594695,,,
TAS,Mining,2013,,,0.11471525555789729,0.17962,1.56579,,,
TAS,Mining,2014,,,0.1063312749977627,0.15446000000000001,1.4526299999999999,,,
TAS,Mining,2015,,,0.10982236510767529,0.14501,1.320405,,,
TAS,Mining,2016,,,0.08502911573738162,0.11426,1.3437750000000002,,,
TAS,Mining,2017,,,0.08298135346994258,0.11109999999999999,1.3388550000000001,,,
TAS,Mining,2018,,,0.1676311318751327,0.18944999999999998,1.13016,,,
TAS,Mining,2019,,,,,,,,
TAS,Mining,2020,,,,,,,,
TAS,Mining,2021,,,,,,,,
TAS,Mining,2022,,,,,,,,
TAS,Mining,2023,,,,,,,,
TAS,Mining,2024,,,,,,,,
TAS,Mining,2025,,,,,,,,
TAS,Mining,2026,,,,,,,,
TAS,Mining,2027,,,,,,,,
TAS,Mining,2028,,,,,,,,
TAS,Mining,2029,,,,,,,,
TAS,Mining,2030,,,,,,,,
TAS,Mining,2031,,,,,,,,
TAS,Mining,2032,,,,,,,,
TAS,Mining,2033,,,,,,,,
TAS,Mining,2034,,,,,,,,
TAS,Mining,2035,,,,,,,,
TAS,Mining,2036,,,,,,,,
TAS,Mining,2037,,,,,,,,
TAS,Mining,2038,,,,,,,,
TAS,Mining,2039,,,,,,,,
TAS,Mining,2040,,,,,,,,
TAS,Mining,2041,,,,,,,,
TAS,Mining,2042,,,,,,,,
TAS,Mining,2043,,,,,,,,
TAS,Mining,2044,,,,,,,,
TAS,Mining,2045,,,,,,,,
TAS,Mining,2046,,,,,,,,
TAS,Mining,2047,,,,,,,,
TAS,Mining,2048,,,,,,,,
TAS,Mining,2049,,,,,,,,
TAS,Mining,2050,,,,,,,,
TAS,Overall,1990,,,,,,,,
TAS,Overall,2005,,,,,,,,
TAS,Overall,2006,,,,,,,,
TAS,Overall,2007,,,,,,,,
TAS,Overall,2008,,,,,,,,
TAS,Overall,2009,,,,,,28.794871845711235,0.504353,2.868447297825134
TAS,Overall,2010,,,,,,23.47532755425501,0.508847,2.8330519782960297
TAS,Overall,2011,,,,,,21.950015934058413,0.511483,2.8062711761681225
TAS,Overall,2012,,,,,,4.532834105885204,0.511724,2.5671064870906974
TAS,Overall,2013,,,,,,-0.5201754677089028,0.512231,2.4281622939650274
TAS,Overall,2014,,,,,,0.59621783377237,0.513621,2.4260106187247015
TAS,Overall,2015,,,,,,-1.6687276871079788,0.515117,2.5214854101107123
TAS,Overall,2016,,,,,,-1.0290156401565973,0.517514,2.4334607372940633
TAS,Overall,2017,,,,,,-3.0368251451810226,0.522279,2.325902439117789
TAS,Overall,2018,,,,,,-6.578824511794736,0.52693,2.3847569885943103
TAS,Overall,2019,,,,,,,0.531655,
TAS,Overall,2020,,,,,,,0.535855,
TAS,Overall,2021,,,,,,,0.540012,
TAS,Overall,2022,,,,,,,0.543618,
TAS,Overall,2023,,,,,,,0.547105,
TAS,Overall,2024,,,,,,,0.550472,
TAS,Overall,2025,,,,,,,0.553699,
TAS,Overall,2026,,,,,,,0.556311,
TAS,Overall,2027,,,,,,,0.558745,
TAS,Overall,2028,,,,,,,0.561041,
TAS,Overall,2029,,,,,,,0.563182,
TAS,Overall,2030,,,,,,,0.565162,
TAS,Overall,2031,,,,,,,0.56698,
TAS,Overall,2032,,,,,,,0.56863,
TAS,Overall,2033,,,,,,,0.570115,
TAS,Overall,2034,,,,,,,0.571438,
TAS,Overall,2035,,,,,,,0.572613,
TAS,Overall,2036,,,,,,,0.573645,
TAS,Overall,2037,,,,,,,0.574548,
TAS,Overall,2038,,,,,,,0.575334,
TAS,Overall,2039,,,,,,,0.57601,
TAS,Overall,2040,,,,,,,0.576588,
TAS,Overall,2041,,,,,,,0.577079,
TAS,Overall,2042,,,,,,,0.577487,
TAS,Overall,2043,,,,,,,0.577822,
TAS,Overall,2044,,,,,,,0.578095,
TAS,Overall,2045,,,,,,,0.578316,
TAS,Overall,2046,,,,,,,0.578491,
TAS,Overall,2047,,,,,,,0.57863,
TAS,Overall,2048,,,,,,,0.578742,
TAS,Overall,2049,,,,,,,0.578835,
TAS,Overall,2050,,,,,,,0.578914,
TAS,Residential,1990,,,,1.399,,,,
TAS,Residential,2005,,,,,,,,
TAS,Residential,2006,,,,,,,,
TAS,Residential,2007,,,,,,,,
TAS,Residential,2008,,,,,,,,
TAS,Residential,2009,,,,1.44671,,,,
TAS,Residential,2010,,,,1.44159,,,,
TAS,Residential,2011,,,,1.43536,,,,
TAS,Residential,2012,,,,1.31365,,,,
TAS,Residential,2013,,,,1.2437799999999999,,,,
TAS,Residential,2014,,,,1.2460499999999999,,,,
TAS,Residential,2015,,,,1.29886,,,,
TAS,Residential,2016,,,,1.25935,,,,
TAS,Residential,2017,,,,1.21477,,,,
TAS,Residential,2018,,,,1.2566,,,,
TAS,Residential,2019,,,,,,,,
TAS,Residential,2020,,,,,,,,
TAS,Residential,2021,,,,,,,,
TAS,Residential,2022,,,,,,,,
TAS,Residential,2023,,,,,,,,
TAS,Residential,2024,,,,,,,,
TAS,Residential,2025,,,,,,,,
TAS,Residential,2026,,,,,,,,
TAS,Residential,2027,,,,,,,,
TAS,Residential,2028,,,,,,,,
TAS,Residential,2029,,,,,,,,
TAS,Residential,2030,,,,,,,,
TAS,Residential,2031,,,,,,,,
TAS,Residential,2032,,,,,,,,
TAS,Residential,2033,,,,,,,,
TAS,Residential,2034,,,,,,,,
TAS,Residential,2035,,,,,,,,
TAS,Residential,2036,,,,,,,,
TAS,Residential,2037,,,,,,,,
TAS,Residential,2038,,,,,,,,
TAS,Residential,2039,,,,,,,,
TAS,Residential,2040,,,,,,,,
TAS,Residential,2041,,,,,,,,
TAS,Residential,2042,,,,,,,,
TAS,Residential,2043,,,,,,,,
TAS,Residential,2044,,,,,,,,
TAS,Residential,2045,,,,,,,,
TAS,Residential,2046,,,,,,,,
TAS,Residential,2047,,,,,,,,
TAS,Residential,2048,,,,,,,,
TAS,Residential,2049,,,,,,,,
TAS,Residential,2050,,,,,,,,
TAS,Services,1990,,,,0.205,,,,
TAS,Services,2005,,,,,,,,
TAS,Services,2006,,,,,,,,
TAS,Services,2007,,,,,,,,
TAS,Services,2008,,,,,,,,
TAS,Services,2009,,,0.024152056608955166,0.35794,14.82027,,,
TAS,Services,2010,,,0.026612343028434595,0.41797,15.705869999999999,,,
TAS,Services,2011,,,0.022083724275265424,0.36541,16.546575,,,
TAS,Services,2012,,,0.021630074811849555,0.36667,16.95186,,,
TAS,Services,2013,,,0.02604093258289977,0.45174000000000003,17.347305,,,
TAS,Services,2014,,,0.024860797948147818,0.44142000000000003,17.755665,,,
